file_id,sample_id,modality,position_0based,class_probability_delta,intensity_delta,candidate_gate_time,candidate_top1,text_char_start,text_char_end,text_fragment
01,01,vision,15,-0.0043277740478515625,0.0013633370399475098,0.013827110640704632,False,92,95,new
01,01,audio,6,-0.003997921943664551,0.0015018582344055176,0.012543044053018093,False,37,46,replacing
01,01,text,17,-0.003954648971557617,0.009638994932174683,0.02754361368715763,False,101,109,performs
01,01,vision,14,-0.003940105438232422,0.002107679843902588,0.008381017483770847,False,88,91,the
01,01,audio,7,-0.00367581844329834,0.0007193088531494141,0.009703163057565689,False,47,50,the
01,01,audio,17,0.003596067428588867,-0.007638871669769287,0.014080271124839783,False,101,109,performs
01,01,vision,11,-0.0035873055458068848,0.0015893280506134033,0.009549224749207497,False,66,75,essential
01,01,vision,7,-0.0033997297286987305,-0.0025194287300109863,0.010317514650523663,False,47,50,the
01,01,vision,21,-0.003359198570251465,-0.0008217394351959229,0.010787109844386578,False,117,124,mileage
01,01,vision,9,-0.003316640853881836,-5.447864532470703e-05,0.010154307819902897,False,58,62,belt
01,01,vision,12,-0.003138601779937744,0.0012821555137634277,0.008164694532752037,False,76,78,to
01,01,vision,3,-0.0030725598335266113,-0.0022826790809631348,0.012288990430533886,False,16,20,wear
01,01,vision,22,-0.003012239933013916,-0.0003086179494857788,0.01420600339770317,False,125,137,requirements
01,01,vision,10,-0.002934396266937256,0.0013547241687774658,0.007218810264021158,False,63,65,is
01,01,text,20,-0.0028398633003234863,0.0027458220720291138,0.01705189235508442,False,117,124,mileage
01,01,audio,16,-0.0028360486030578613,-0.003225982189178467,0.010748579166829586,False,96,100,belt
01,01,vision,1,-0.0027960538864135742,-0.003163844347000122,0.015014350414276123,False,0,9,Replacing
01,01,vision,13,-0.0027359724044799805,0.0018441379070281982,0.005200529005378485,False,79,87,ensuring
01,01,vision,8,-0.0026928186416625977,-0.0014846175909042358,0.01274965237826109,False,51,57,timing
01,01,text,8,0.002647221088409424,0.0030226856470108032,0.017931479960680008,False,51,57,timing
01,01,vision,6,-0.002611815929412842,-0.0013292431831359863,0.010458007454872131,False,37,46,replacing
01,01,vision,5,-0.002591848373413086,-0.00205819308757782,0.012135177850723267,False,32,36,when
01,01,vision,2,-0.0025098323822021484,-0.00484582781791687,0.016278700903058052,False,10,15,these
01,01,text,11,-0.0024167895317077637,0.0066663771867752075,0.03000183403491974,True,66,75,essential
01,01,audio,12,0.0022830963134765625,-0.007066786289215088,0.009506155736744404,False,76,78,to
01,01,audio,19,0.0021001696586608887,-0.005567118525505066,0.01422091107815504,False,113,116,its
01,01,vision,4,-0.0020180940628051758,-0.0040428489446640015,0.011055122129619122,False,21,31,components
01,01,text,6,-0.0018863081932067871,-0.0026983320713043213,0.023900916799902916,False,37,46,replacing
01,01,text,3,0.0017199516296386719,-0.00522826611995697,0.026691706851124763,False,16,20,wear
01,01,audio,14,0.001715242862701416,-0.005405351519584656,0.009120470844209194,False,88,91,the
01,01,audio,10,-0.0016970038414001465,-0.0008131563663482666,0.006363066378980875,False,63,65,is
01,01,text,21,-0.001601874828338623,0.002493038773536682,0.015588375739753246,False,117,124,mileage
01,01,audio,13,0.0015321969985961914,-0.005837589502334595,0.006387634668499231,False,79,87,ensuring
01,01,text,1,-0.0013654232025146484,0.0005909353494644165,0.019532673060894012,False,0,9,Replacing
01,01,text,10,0.0009918212890625,0.00530657172203064,0.02132508158683777,False,63,65,is
01,01,audio,11,-0.000910341739654541,-0.002821311354637146,0.011897318996489048,False,66,75,essential
01,01,audio,20,-0.0007189512252807617,-0.0017754137516021729,0.01344658900052309,False,117,124,mileage
01,01,text,16,-0.0006066560745239258,0.008845806121826172,0.022701948881149292,False,96,100,belt
01,01,text,2,0.0005421638488769531,0.005730003118515015,0.0217325147241354,False,10,15,these
01,01,audio,21,-0.0004050731658935547,-0.0025020092725753784,0.011748558841645718,False,117,124,mileage
01,01,text,7,0.00018918514251708984,0.0025638341903686523,0.01815219037234783,False,47,50,the
02,02,text,18,-0.10022509098052979,-0.1665768176317215,0.08049298077821732,True,64,70,misery
02,02,text,3,0.06476441025733948,0.09372521936893463,0.05820104479789734,False,8,10,to
02,02,text,10,0.05483090877532959,0.07693363726139069,0.03178534284234047,False,32,41,happiness
02,02,text,9,0.05059728026390076,0.06552297621965408,0.030183307826519012,False,30,31,s
02,02,audio,18,0.04149290919303894,0.06776363402605057,0.012594942934811115,False,64,70,misery
02,02,text,4,0.04024440050125122,0.05396943539381027,0.03987564146518707,False,11,15,live
02,02,audio,10,-0.03250423073768616,-0.04435208439826965,0.01643879897892475,False,32,41,happiness
02,02,text,11,0.03093847632408142,0.041900232434272766,0.01787094585597515,False,42,43,-
02,02,text,5,0.030318766832351685,0.04068399965763092,0.028238395228981972,False,16,18,by
02,02,text,2,0.02822980284690857,0.04098130762577057,0.030878787860274315,False,3,7,want
02,02,text,6,0.02685961127281189,0.037571899592876434,0.020318401977419853,False,19,23,each
02,02,text,7,0.02201893925666809,0.02968074381351471,0.022174790501594543,False,24,29,other
02,02,text,8,0.021273940801620483,0.029373914003372192,0.01641177199780941,False,29,30,’
02,02,text,14,0.01627117395401001,0.02337309718132019,0.018505841493606567,False,51,55,each
02,02,audio,9,-0.01597234606742859,-0.019480884075164795,0.00946503970772028,False,30,31,s
02,02,vision,19,-0.015443772077560425,-0.024162977933883667,0.01337443757802248,False,70,71,.
02,02,vision,18,-0.014925926923751831,-0.02622663974761963,0.010524301789700985,False,64,70,misery
02,02,audio,8,-0.014701306819915771,-0.0205051451921463,0.01782333105802536,False,29,30,’
02,02,vision,17,-0.014200836420059204,-0.022213518619537354,0.009659594856202602,False,62,63,s
02,02,audio,11,-0.013774573802947998,-0.015532448887825012,0.013624920509755611,False,42,43,-
02,02,audio,4,-0.011613309383392334,-0.01428869366645813,0.010722104460000992,False,11,15,live
02,02,audio,3,-0.011210709810256958,-0.0208560973405838,0.008527475409209728,False,8,10,to
02,02,text,12,0.010448992252349854,0.0010862797498703003,0.03902659937739372,False,44,47,not
02,02,audio,16,-0.00996631383895874,-0.013157665729522705,0.017160596325993538,False,61,62,’
02,02,text,13,0.009432196617126465,0.008472174406051636,0.0272719357162714,False,48,50,by
02,02,text,16,0.009080320596694946,0.01240202784538269,0.01585451140999794,False,61,62,’
02,02,text,15,0.009045243263244629,0.012351959943771362,0.021993959322571754,False,56,61,other
02,02,audio,5,-0.008431464433670044,-0.012675538659095764,0.011456352658569813,False,16,18,by
02,02,audio,7,-0.008077889680862427,-0.011148720979690552,0.012865831144154072,False,24,29,other
02,02,text,19,-0.00775948166847229,-0.015328735113143921,0.012557386420667171,False,70,71,.
02,02,vision,12,-0.007274210453033447,-0.011348992586135864,0.013023811392486095,False,44,47,not
02,02,vision,16,-0.0069987475872039795,-0.009714379906654358,0.012178982608020306,False,61,62,’
02,02,vision,13,-0.00647348165512085,-0.010764211416244507,0.011043827049434185,False,48,50,by
02,02,vision,2,-0.005788177251815796,-0.009460747241973877,0.013677448034286499,False,3,7,want
02,02,audio,6,-0.005513280630111694,-0.007828667759895325,0.006467902567237616,False,19,23,each
02,02,audio,14,-0.005496472120285034,-0.007776975631713867,0.008410618640482426,False,51,55,each
02,02,vision,11,-0.005375474691390991,-0.006711021065711975,0.01197008416056633,False,42,43,-
02,02,audio,2,-0.005309313535690308,-0.01098722219467163,0.014606717973947525,False,3,7,want
02,02,vision,10,-0.004685848951339722,-0.005739778280258179,0.012328439392149448,False,32,41,happiness
02,02,vision,15,-0.004114061594009399,-0.006671726703643799,0.00939659122377634,False,56,61,other
02,02,text,1,0.00396379828453064,0.007739424705505371,0.016942733898758888,False,0,2,We
02,02,vision,14,-0.003810405731201172,-0.006226211786270142,0.006494895089417696,False,51,55,each
02,02,audio,15,-0.003549903631210327,-0.004126206040382385,0.012847472913563251,False,56,61,other
02,02,audio,19,0.0034179985523223877,0.006469845771789551,0.017154568806290627,False,70,71,.
02,02,vision,5,-0.003413170576095581,-0.004612371325492859,0.01009239163249731,False,16,18,by
02,02,vision,8,-0.0023221075534820557,-0.002857118844985962,0.012610946781933308,False,29,30,’
02,02,vision,7,-0.0020952224731445312,-0.0032341182231903076,0.009455095045268536,False,24,29,other
02,02,vision,1,-0.0020942986011505127,-0.003629356622695923,0.009311331436038017,False,0,2,We
02,02,text,17,-0.002081364393234253,-0.008440464735031128,0.03546604886651039,False,62,63,s
02,02,audio,13,-0.0018740296363830566,-0.0037271827459335327,0.012941308319568634,False,48,50,by
02,02,audio,12,-0.0018101036548614502,0.0023477673530578613,0.014754831790924072,False,44,47,not
02,02,audio,17,-0.001631617546081543,0.0033067315816879272,0.012963797897100449,False,62,63,s
02,02,vision,6,-0.0015030503273010254,-0.0016885697841644287,0.006361154839396477,False,19,23,each
02,02,vision,9,0.0014012455940246582,0.002641335129737854,0.006836950778961182,False,30,31,s
02,02,vision,4,-0.001004725694656372,-0.0018600523471832275,0.008761852979660034,False,11,15,live
02,02,audio,1,-0.00045815110206604004,-0.0013017356395721436,0.009945792146027088,False,0,2,We
02,02,vision,3,0.00040203332901000977,0.0009675323963165283,0.008075065910816193,False,8,10,to
03,03,text,20,0.05379191040992737,-0.06470578908920288,0.04391436651349068,True,72,73,t
03,03,text,28,0.022623956203460693,-0.0314207524061203,0.023160910233855247,False,112,116,take
03,03,text,3,0.021659880876541138,-0.03457276523113251,0.02619766630232334,False,6,7,s
03,03,text,21,0.021207749843597412,-0.027777671813964844,0.01578814722597599,False,74,78,take
03,03,text,31,0.01955750584602356,-0.025853917002677917,0.020575588569045067,False,130,134,into
03,03,audio,20,-0.019321173429489136,0.027361556887626648,0.007176581304520369,False,72,73,t
03,03,text,14,0.01701563596725464,-0.023250281810760498,0.021617762744426727,False,50,54,just
03,03,text,24,0.015278071165084839,-0.019156545400619507,0.016832945868372917,False,93,97,into
03,03,text,12,0.01525658369064331,0.0014614015817642212,0.04166291281580925,False,41,46,think
03,03,audio,12,-0.014385074377059937,0.010126382112503052,0.00990478228777647,False,41,46,think
03,03,text,18,0.013746827840805054,-0.015003770589828491,0.022576220333576202,False,68,71,don
03,03,text,9,0.011052817106246948,-0.015010759234428406,0.015468202531337738,False,26,32,moment
03,03,text,2,0.010900795459747314,-0.016729041934013367,0.018865400925278664,False,5,6,'
03,03,text,13,0.008075624704360962,-0.011758089065551758,0.02129790186882019,False,47,49,is
03,03,vision,20,0.007776737213134766,-0.006545305252075195,0.006860631052404642,False,72,73,t
03,03,text,16,-0.0068398118019104,0.009977772831916809,0.00769335962831974,False,55,63,Bankwest
03,03,text,15,-0.006601542234420776,0.009655982255935669,0.010827611200511456,False,55,63,Bankwest
03,03,vision,12,0.006182640790939331,-0.004625648260116577,0.00990369264036417,False,41,46,think
03,03,audio,31,-0.005891472101211548,0.01086321473121643,0.00519566098228097,False,130,134,into
03,03,text,25,0.005778282880783081,-0.007780104875564575,0.010666828602552414,False,98,105,account
03,03,audio,28,-0.005610942840576172,0.010907009243965149,0.004839603323489428,False,112,116,take
03,03,vision,13,0.005487382411956787,-0.0048449039459228516,0.004064558539539576,False,47,49,is
03,03,audio,18,-0.005372881889343262,0.008088365197181702,0.0073689850978553295,False,68,71,don
03,03,audio,22,0.005273014307022095,-0.004073306918144226,0.007688672747462988,False,79,85,rental
03,03,vision,4,0.005272716283798218,-0.0037564486265182495,0.007392754778265953,False,8,11,one
03,03,audio,3,-0.005262881517410278,0.009078413248062134,0.003862941637635231,False,6,7,s
03,03,text,32,0.005201935768127441,-0.008945614099502563,0.014542724005877972,False,135,142,account
03,03,vision,19,0.0050460100173950195,-0.004445314407348633,0.00867548305541277,False,71,72,'
03,03,text,19,0.004778623580932617,-0.003119230270385742,0.008051011711359024,False,71,72,'
03,03,audio,15,0.0046076178550720215,-0.003924369812011719,0.006569839548319578,False,55,63,Bankwest
03,03,text,29,0.004403352737426758,-0.005114123225212097,0.022354165092110634,False,117,123,rental
03,03,vision,3,0.004387855529785156,-0.003848433494567871,0.0051864441484212875,False,6,7,s
03,03,audio,2,-0.004266947507858276,0.006808772683143616,0.004825804382562637,False,5,6,'
03,03,vision,14,0.004265874624252319,-0.004945680499076843,0.002633526222780347,False,50,54,just
03,03,vision,29,0.004245251417160034,-0.0018194913864135742,0.00866366270929575,False,117,123,rental
03,03,vision,11,0.004233747720718384,-0.002935737371444702,0.005066919606178999,False,39,40,I
03,03,audio,9,-0.00412479043006897,0.007024168968200684,0.005292596761137247,False,26,32,moment
03,03,text,10,0.004121124744415283,-0.006502002477645874,0.011877202428877354,False,33,38,which
03,03,audio,24,-0.004048198461532593,0.006973922252655029,0.005403261166065931,False,93,97,into
03,03,vision,5,0.0040434300899505615,-0.0010636299848556519,0.0091401981189847,False,12,18,lender
03,03,audio,23,0.004017353057861328,-0.0020674169063568115,0.0067930277436971664,False,86,92,income
03,03,vision,21,0.0038820505142211914,-0.0015546083450317383,0.006530896294862032,False,74,78,take
03,03,audio,16,0.0038475990295410156,-0.0011484324932098389,0.008208406157791615,False,55,63,Bankwest
03,03,audio,14,-0.0037121176719665527,0.006266474723815918,0.0027376972138881683,False,50,54,just
03,03,vision,22,0.00321003794670105,-0.001988142728805542,0.007056280504912138,False,79,85,rental
03,03,vision,2,0.0031875967979431152,-0.002022981643676758,0.006435431074351072,False,5,6,'
03,03,vision,15,0.002941727638244629,-0.0030438750982284546,0.005747096613049507,False,55,63,Bankwest
03,03,text,27,0.002632707357406616,0.00017955899238586426,0.00959319993853569,False,107,111,they
03,03,text,26,0.002570539712905884,-0.0004953593015670776,0.009369130246341228,False,105,106,","
03,03,vision,10,0.002559453248977661,-0.0020191967487335205,0.00450655585154891,False,33,38,which
03,03,audio,13,-0.002507239580154419,0.006324201822280884,0.005468685645610094,False,47,49,is
03,03,vision,23,0.0025003254413604736,-0.0001842975616455078,0.007355240639299154,False,86,92,income
03,03,audio,21,-0.0024251937866210938,0.005117654800415039,0.006914209574460983,False,74,78,take
03,03,vision,9,0.0024052858352661133,-0.0013319700956344604,0.0051134307868778706,False,26,32,moment
03,03,text,11,0.002288252115249634,-0.003110051155090332,0.01681441254913807,False,39,40,I
03,03,text,17,0.0022490620613098145,0.0013968348503112793,0.011491023004055023,False,64,67,who
03,03,text,4,0.0020891129970550537,-0.009001418948173523,0.01872997172176838,False,8,11,one
03,03,vision,8,0.002028524875640869,-0.0013428181409835815,0.005683146417140961,False,22,25,the
03,03,vision,16,0.001980423927307129,-0.0013084858655929565,0.007406727876514196,False,55,63,Bankwest
03,03,vision,30,0.0018965601921081543,0.0017910748720169067,0.009684975259006023,False,124,129,yield
03,03,vision,1,0.0018071234226226807,8.89599323272705e-06,0.006811739876866341,False,0,5,There
03,03,text,7,-0.0017286241054534912,0.0033939480781555176,0.010670634917914867,False,19,21,at
03,03,audio,17,-0.0017233788967132568,0.0023041516542434692,0.006928438786417246,False,64,67,who
03,03,vision,6,0.001698613166809082,1.5795230865478516e-06,0.007349420804530382,False,12,18,lender
03,03,text,30,0.0016904175281524658,-0.0011301487684249878,0.009013407863676548,False,124,129,yield
03,03,audio,33,0.001676321029663086,-0.0008291006088256836,0.00828999187797308,False,142,143,.
03,03,audio,10,-0.0015372633934020996,0.003659859299659729,0.004549161996692419,False,33,38,which
03,03,audio,26,0.0014702975749969482,-0.0008266866207122803,0.0032717620488256216,False,105,106,","
03,03,audio,7,0.001450181007385254,-0.00012604892253875732,0.005896266549825668,False,19,21,at
03,03,audio,29,0.0014093518257141113,0.0024432241916656494,0.005862186197191477,False,117,123,rental
03,03,text,1,0.0013931989669799805,-0.003850609064102173,0.011827446520328522,False,0,5,There
03,03,audio,19,0.001348733901977539,-0.00028489530086517334,0.009198909625411034,False,71,72,'
03,03,audio,25,0.0013300180435180664,0.0004202425479888916,0.004612910095602274,False,98,105,account
03,03,vision,7,0.001299142837524414,0.00027179718017578125,0.007448290940374136,False,19,21,at
03,03,text,5,0.0012263357639312744,-0.00972186028957367,0.02709510363638401,False,12,18,lender
03,03,audio,5,-0.0012101829051971436,0.010308519005775452,0.0095820939168334,False,12,18,lender
03,03,vision,27,0.0012090504169464111,0.0017932206392288208,0.011623401194810867,False,107,111,they
03,03,text,22,-0.0011732876300811768,0.004045009613037109,0.023917773738503456,False,79,85,rental
03,03,audio,30,0.0011011958122253418,0.0009654313325881958,0.006875341292470694,False,124,129,yield
03,03,vision,28,0.0009834766387939453,0.0019194632768630981,0.00870115589350462,False,112,116,take
03,03,audio,6,-0.000955730676651001,0.00385148823261261,0.007724684197455645,False,12,18,lender
03,03,audio,4,-0.000926584005355835,0.004264011979103088,0.00817896518856287,False,8,11,one
03,03,text,33,-0.0006621181964874268,0.003191903233528137,0.007725533097982407,False,142,143,.
03,03,vision,17,0.0006230473518371582,5.5342912673950195e-05,0.0061176978051662445,False,64,67,who
03,03,text,8,-0.0006011128425598145,0.0017557740211486816,0.007757000625133514,False,22,25,the
03,03,vision,25,-0.0005886256694793701,0.002454519271850586,0.007530341390520334,False,98,105,account
03,03,vision,33,-0.0005256831645965576,0.003053128719329834,0.011075845919549465,False,142,143,.
03,03,vision,31,-0.0005255937576293945,0.0037346631288528442,0.007801748346537352,False,130,134,into
03,03,vision,32,0.0005177557468414307,0.0017849206924438477,0.006803654599934816,False,135,142,account
03,03,audio,27,0.00046330690383911133,-0.0006412118673324585,0.00596223259344697,False,107,111,they
03,03,vision,24,-0.00045043230056762695,0.002380087971687317,0.0071573336608707905,False,93,97,into
03,03,text,6,-0.0004233419895172119,-0.0034795403480529785,0.00968142319470644,False,12,18,lender
03,03,vision,26,0.000353008508682251,0.0014575868844985962,0.005517811048775911,False,105,106,","
03,03,vision,18,0.00032341480255126953,0.001492917537689209,0.006709560751914978,False,68,71,don
03,03,text,23,-0.0002682209014892578,0.000736430287361145,0.013037239201366901,False,86,92,income
03,03,audio,8,-0.0001646280288696289,0.001820385456085205,0.006251854822039604,False,22,25,the
03,03,audio,32,0.00014060735702514648,0.0029210150241851807,0.0053120143711566925,False,135,142,account
03,03,audio,1,-7.978081703186035e-05,0.002579927444458008,0.005089972633868456,False,0,5,There
03,03,audio,11,-1.4066696166992188e-05,0.0018178820610046387,0.003712589619681239,False,39,40,I
04,04,text,25,0.2121882438659668,-0.3503766134381294,0.13356582820415497,True,103,106,not
04,04,text,21,0.09346598386764526,-0.15184107422828674,0.10834094136953354,False,82,89,goodbye
04,04,text,24,0.055818796157836914,-0.1042548418045044,0.05327177420258522,False,92,102,Absolutely
04,04,text,10,0.05561584234237671,-0.10826781392097473,0.044540148228406906,False,35,41,should
04,04,audio,25,-0.028993606567382812,0.05331471562385559,0.005015332717448473,False,103,106,not
04,04,text,22,0.025964975357055664,-0.0484885573387146,0.020543674007058144,False,89,90,?
04,04,audio,21,-0.02472507953643799,0.04055583477020264,0.007224246859550476,False,82,89,goodbye
04,04,text,11,0.023481249809265137,-0.04990696907043457,0.0152992382645607,False,42,43,I
04,04,vision,25,0.020676016807556152,-0.036987245082855225,0.008531919680535793,False,103,106,not
04,04,text,4,0.019457519054412842,-0.03875449299812317,0.020297149196267128,False,10,12,it
04,04,text,26,0.018157601356506348,-0.04452639818191528,0.024025922641158104,False,106,107,.
04,04,text,2,0.016164004802703857,-0.03207993507385254,0.016653256490826607,False,3,4,I
04,04,text,13,0.01603233814239502,-0.030438125133514404,0.020386191084980965,False,49,51,my
04,04,text,14,-0.014792323112487793,0.03599953651428223,0.020937956869602203,False,52,59,chances
04,04,text,3,0.014458417892456055,-0.02788129448890686,0.02782823145389557,False,5,9,blow
04,04,audio,10,-0.010389626026153564,0.018968909978866577,0.002501743147149682,False,35,41,should
04,04,audio,24,-0.010159015655517578,0.01925605535507202,0.004255858715623617,False,92,102,Absolutely
04,04,text,1,0.010075092315673828,-0.020308256149291992,0.017659632489085197,False,0,2,If
04,04,text,16,-0.009939372539520264,0.024389028549194336,0.03134108707308769,False,63,71,cheering
04,04,audio,14,0.0073677897453308105,-0.018421292304992676,0.00856806430965662,False,52,59,chances
04,04,text,12,0.006389319896697998,-0.014334708452224731,0.01236483920365572,False,44,48,kiss
04,04,vision,6,-0.006251990795135498,0.013409852981567383,0.007015671115368605,False,16,19,the
04,04,vision,15,-0.005838930606842041,0.013330787420272827,0.005138934124261141,False,60,62,of
04,04,vision,26,0.005837798118591309,-0.009012460708618164,0.008691363967955112,False,106,107,.
04,04,vision,24,0.005808830261230469,-0.008100390434265137,0.0076929666101932526,False,92,102,Absolutely
04,04,text,18,-0.00516057014465332,0.015898078680038452,0.014731761999428272,False,73,75,GO
04,04,text,7,-0.0050806403160095215,0.008193731307983398,0.011058177798986435,False,20,24,team
04,04,vision,22,-0.00504457950592041,0.013504266738891602,0.00910164788365364,False,89,90,?
04,04,vision,12,-0.005030512809753418,0.011639773845672607,0.008310448378324509,False,44,48,kiss
04,04,text,19,-0.004918098449707031,0.013617277145385742,0.014077323488891125,False,76,80,BLUE
04,04,text,23,0.004884541034698486,-0.007727384567260742,0.015461069531738758,False,90,91,]
04,04,vision,7,-0.0045945048332214355,0.010785281658172607,0.007861075922846794,False,20,24,team
04,04,vision,8,-0.0045279860496521,0.012060821056365967,0.01010951679199934,False,25,33,exercise
04,04,vision,21,-0.004483461380004883,0.013856053352355957,0.013834462501108646,False,82,89,goodbye
04,04,vision,17,-0.004478931427001953,0.009887635707855225,0.006010884419083595,False,72,73,""""
04,04,vision,19,-0.0044612884521484375,0.009085506200790405,0.00959447305649519,False,76,80,BLUE
04,04,vision,16,-0.003967583179473877,0.008713334798812866,0.00825969222933054,False,63,71,cheering
04,04,vision,9,-0.003676116466522217,0.009476035833358765,0.01033589243888855,False,33,34,","
04,04,audio,1,-0.0035900473594665527,0.007179200649261475,0.003520442172884941,False,0,2,If
04,04,text,6,0.003506004810333252,-0.009407788515090942,0.007806925568729639,False,16,19,the
04,04,text,15,0.0031266212463378906,-0.006639033555984497,0.013963750563561916,False,60,62,of
04,04,audio,7,0.002993166446685791,-0.006773710250854492,0.0049077901057899,False,20,24,team
04,04,vision,5,-0.0029740333557128906,0.006382286548614502,0.009767008014023304,False,13,15,at
04,04,vision,18,-0.002935469150543213,0.006271481513977051,0.005226971581578255,False,73,75,GO
04,04,vision,13,-0.0025860071182250977,0.006590217351913452,0.003863943973556161,False,49,51,my
04,04,text,20,0.0025531649589538574,-0.003330737352371216,0.010124404914677143,False,80,81,""""
04,04,audio,3,-0.002467930316925049,0.00477522611618042,0.0036619652528315783,False,5,9,blow
04,04,vision,10,0.0023630261421203613,-0.004154473543167114,0.0051965187303721905,False,35,41,should
04,04,audio,15,-0.0021233558654785156,0.004458189010620117,0.003866153536364436,False,60,62,of
04,04,audio,16,0.0019327998161315918,-0.0048487186431884766,0.006217107176780701,False,63,71,cheering
04,04,vision,11,0.0017890334129333496,-0.0027270615100860596,0.0030887152533978224,False,42,43,I
04,04,text,9,0.0017659664154052734,-0.004871755838394165,0.007777913007885218,False,33,34,","
04,04,audio,18,0.0017388463020324707,-0.004421859979629517,0.0029324169736355543,False,73,75,GO
04,04,vision,14,-0.001719355583190918,0.0035866200923919678,0.011770944111049175,False,52,59,chances
04,04,text,8,-0.0017136335372924805,-7.706880569458008e-05,0.014013842679560184,False,25,33,exercise
04,04,vision,20,0.0015949010848999023,0.0005065798759460449,0.006366560235619545,False,80,81,""""
04,04,text,17,-0.0014764070510864258,0.004803001880645752,0.012120538391172886,False,72,73,""""
04,04,vision,4,0.0014257431030273438,-0.0035144686698913574,0.0031033242121338844,False,10,12,it
04,04,vision,3,0.0012959837913513184,-0.003628373146057129,0.0069531723856925964,False,5,9,blow
04,04,vision,23,-0.0012616515159606934,0.0034533441066741943,0.00537216616794467,False,90,91,]
04,04,audio,4,-0.0012436509132385254,0.0023456215858459473,0.0017372536240145564,False,10,12,it
04,04,vision,1,-0.000986635684967041,0.0011394023895263672,0.005730538163334131,False,0,2,If
04,04,audio,8,-0.0009273290634155273,0.0012474656105041504,0.0048897056840360165,False,25,33,exercise
04,04,audio,6,-0.0008027553558349609,0.0007807612419128418,0.0036702470388263464,False,16,19,the
04,04,text,5,-0.0007798671722412109,-8.475780487060547e-05,0.0075754690915346146,False,13,15,at
04,04,audio,13,-0.0007287263870239258,0.0015723705291748047,0.0023094790522009134,False,49,51,my
04,04,audio,26,0.0006728768348693848,0.0010529756546020508,0.006289572920650244,False,106,107,.
04,04,audio,22,-0.0004962682723999023,0.000542759895324707,0.0056391931138932705,False,89,90,?
04,04,audio,2,-0.0004736781120300293,0.0013238191604614258,0.0021048428025096655,False,3,4,I
04,04,audio,19,0.00036793947219848633,-0.0014348030090332031,0.005403363611549139,False,76,80,BLUE
04,04,vision,2,0.0003446340560913086,-0.0015041828155517578,0.00392546784132719,False,3,4,I
04,04,audio,11,0.00023227930068969727,5.647540092468262e-05,0.002028458518907428,False,42,43,I
04,04,audio,17,0.0001221299171447754,-0.0005946457386016846,0.0034856973215937614,False,72,73,""""
04,04,audio,12,-0.0001207590103149414,-0.000531613826751709,0.006029319018125534,False,44,48,kiss
04,04,audio,5,0.00010734796524047852,-0.0011280179023742676,0.005339328199625015,False,13,15,at
04,04,audio,20,-9.244680404663086e-05,-0.0013203620910644531,0.0035054173786193132,False,80,81,""""
04,04,audio,23,8.815526962280273e-05,-0.001479506492614746,0.0034999859053641558,False,90,91,]
04,04,audio,9,-5.835294723510742e-05,-0.0008919835090637207,0.0047756885178387165,False,33,34,","
